timestamp,latitude,longitude,altitude,latitude_std,longitude_std,altitude_std,x,y,z,orientation,hdop,vdop,pdop,satellites
1.71257928709847e+18,55.6553305,12.5532216667,5.7,4.168,4.396,20.865,40.34896735811065,76.95160588461316,-0.0005914748684574533,47.269,0.75,1.11,1.34,6
1.712579287253453e+18,55.6553305,12.5532216667,5.8,4.168,4.396,20.865,40.34896735811065,76.95160588461316,-0.0005914748684574533,47.269,0.75,1.11,1.34,6
1.712579287299022e+18,55.6553321667,12.553219,5.8,4.168,4.396,20.865,40.18110513432811,77.13716729693613,-0.0005926589299889429,47.269,0.75,1.11,1.34,6
1.712579287453818e+18,55.6553321667,12.553219,5.9,4.168,4.396,20.865,40.18110513432811,77.13716729693613,-0.0005926589299889429,47.269,0.75,1.11,1.34,6
1.7125792874994048e+18,55.6553355,12.5532208333,5.9,4.168,4.396,20.865,40.29650227021285,77.50828314496196,-0.0005978838750877458,47.269,0.75,1.11,1.34,6
1.7125792876529288e+18,55.6553355,12.5532208333,6.3,4.168,4.396,20.865,40.29650227021285,77.50828314496196,-0.0005978838750877458,47.269,0.75,1.11,1.34,6
1.7125792876998577e+18,55.65534,12.553221,6.3,4.168,4.396,20.865,40.306990895256284,78.00929321205994,-0.0006040554067752169,47.269,0.75,1.11,1.34,6
1.7125792878546322e+18,55.65534,12.553221,6.3,4.168,4.396,20.865,40.306990895256284,78.00929321205994,-0.0006040554067752169,47.269,0.75,1.11,1.34,6
1.7125792879004728e+18,55.6553425,12.5532198333,6.3,4.168,4.396,20.865,40.23354819308432,78.28763140741563,-0.0006070039636085767,47.269,0.75,1.11,1.34,6
1.7125792880068582e+18,55.6553425,12.5532198333,-6.9843,4.168,4.396,20.865,40.23354819308432,78.28763140741563,-0.0006070039636085767,47.269,1.0,1.11,1.34,6
1.7125792880545935e+18,55.6553425,12.5532198333,6.3,4.334,4.456,20.623,40.23354819308432,78.28763140741563,-0.0006070039636085767,46.329,0.75,1.2,1.5,3
1.7125792881001267e+18,55.6553445,12.5532163333,6.3,4.334,4.456,20.623,40.01323204635473,78.51030048122264,-0.0006083579322080368,46.329,0.75,1.11,1.34,6
1.712579288254886e+18,55.6553445,12.5532163333,6.2,4.334,4.456,20.623,40.01323204635473,78.51030048122264,-0.0006083579322080368,46.329,0.86,1.11,1.34,6
1.7125792883002834e+18,55.6553468333,12.5532151667,6.2,4.334,4.456,20.623,39.93979583545619,78.77007904609056,-0.0006111004006470466,46.329,0.86,1.15,1.43,6
1.7125792884552758e+18,55.6553468333,12.5532151667,6.2,4.334,4.456,20.623,39.93979583545619,78.77007904609056,-0.0006111004006470466,46.329,0.75,1.15,1.43,6
1.712579288500203e+18,55.6553495,12.5532121667,6.2,4.334,4.456,20.623,39.7509524916012,79.06697583226033,-0.0006135976370700291,46.329,0.75,1.11,1.34,6
1.712579288655137e+18,55.6553495,12.5532121667,6.2,4.334,4.456,20.623,39.7509524916012,79.06697583226033,-0.0006135976370700291,46.329,0.75,1.11,1.34,6
1.7125792887025915e+18,55.6553526667,12.5532096667,6.2,4.334,4.456,20.623,39.59358210471164,79.41954068746307,-0.000617000718087013,46.329,0.75,1.11,1.34,6
1.7125792888513935e+18,55.6553526667,12.5532096667,6.3,4.334,4.456,20.623,39.59358210471164,79.41954068746307,-0.000617000718087013,46.329,0.75,1.11,1.34,6
1.7125792888968586e+18,55.6553561667,12.5532086667,6.3,4.334,4.456,20.623,39.530631706802744,79.80921454035602,-0.0006214743473549333,46.329,0.75,1.11,1.34,6
1.7125792890063741e+18,55.6553561667,12.5532086667,-7.5341,4.334,4.456,20.623,39.530631706802744,79.80921454035602,-0.0006214743473549333,46.329,1.1,1.11,1.34,6
1.7125792890552084e+18,55.6553561667,12.5532086667,6.4,11.887,13.115,40.721,39.530631706802744,79.80921454035602,-0.0006214743473549333,48.283,0.75,1.8,2.1,2
1.7125792891006477e+18,55.6553601667,12.5532073333,6.4,11.887,13.115,40.721,39.44669433420373,80.25455597793457,-0.0006265420353983586,48.283,0.75,1.11,1.34,6
1.7125792892546383e+18,55.6553601667,12.5532073333,6.7,11.887,13.115,40.721,39.44669433420373,80.25455597793457,-0.0006265420353983586,48.283,0.75,1.11,1.34,6
1.7125792892996362e+18,55.6553648333,12.5532058333,6.7,11.887,13.115,40.721,39.35226936457555,80.77411360201643,-0.0006325181719688544,48.283,0.75,1.11,1.34,6
1.7125792894548206e+18,55.6553648333,12.5532058333,6.8,11.887,13.115,40.721,39.35226936457555,80.77411360201643,-0.0006325181719688544,48.283,0.78,1.11,1.34,6
1.712579289502459e+18,55.6553686667,12.5532033333,6.8,11.887,13.115,40.721,39.19489840530737,81.20090588209362,-0.0006369707224891386,48.283,0.78,1.14,1.38,5
1.7125792896543693e+18,55.6553686667,12.5532033333,6.7,11.887,13.115,40.721,39.19489840530737,81.20090588209362,-0.0006369707224891386,48.283,0.78,1.14,1.38,5
1.7125792897003676e+18,55.655371,12.5532001667,6.7,11.887,13.115,40.721,38.99556860460248,81.46068333624365,-0.0006390636358233337,48.283,0.78,1.14,1.38,5
1.712579289855426e+18,55.655371,12.5532001667,6.8,11.887,13.115,40.721,38.99556860460248,81.46068333624365,-0.0006390636358233337,48.283,0.78,1.14,1.38,5
1.7125792899018826e+18,55.6553765,12.5531935,6.8,11.887,13.115,40.721,38.57591548548416,82.07302513424312,-0.000644365876944164,48.283,0.78,1.14,1.38,5
1.7125792900074084e+18,55.6553765,12.5531935,-7.4891,11.887,13.115,40.721,38.57591548548416,82.07302513424312,-0.000644365876944164,48.283,1.0,1.14,1.38,5
1.712579290053929e+18,55.6553765,12.5531935,6.8,26.773,39.65,75.212,38.57591548548416,82.07302513424312,-0.000644365876944164,295.546,0.78,1.4,1.7,5
1.712579290098956e+18,55.6553805,12.5531935,6.8,26.773,39.65,75.212,38.57591155253839,82.51836733179667,-0.0006501119127122479,295.546,0.78,1.14,1.38,5
1.712579290254921e+18,55.6553805,12.5531935,6.8,26.773,39.65,75.212,38.57591155253839,82.51836733179667,-0.0006501119127122479,295.546,0.75,1.14,1.38,5
1.7125792903000003e+18,55.6553846667,12.553191,6.8,26.773,39.65,75.212,38.41854040554992,82.98226778000904,-0.0006551809629655736,295.546,0.75,1.11,1.34,6
1.712579290454614e+18,55.6553846667,12.553191,6.8,26.773,39.65,75.212,38.41854040554992,82.98226778000904,-0.0006551809629655736,295.546,0.75,1.11,1.34,6
1.71257929050015e+18,55.6553878333,12.55319,6.8,26.773,39.65,75.212,38.3555904898354,83.33482237946326,-0.0006593998433856996,295.546,0.75,1.11,1.34,6
1.7125792906542333e+18,55.6553878333,12.55319,6.9,26.773,39.65,75.212,38.3555904898354,83.33482237946326,-0.0006593998433856996,295.546,0.78,1.11,1.34,6
